domain,source_order,source_journal_name,impact_factor,jcr_value,cass_value,issn_l,print_issn,eissn,all_issns,crossref_publisher,resolution_status,pubmed_supported,pubmed_record_count,pubmed_checked_at,source_url,verification_status
biology,259,MAMMAL REVIEW,3.3,Q1,2区,,0305-1838,1365-2907,"[""0305-1838"",""1365-2907""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,260,BIOESSAYS,3.3,Q1,3区,,0265-9247,1521-1878,"[""0265-9247"",""1521-1878""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,261,Vertebrate Zoology,3.2,Q1,2区,,1864-5755,2625-8498,"[""1864-5755"",""2625-8498""]",Pensoft Publishers,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,262,JOURNAL OF THERMAL BIOLOGY,3.2,Q1,2区,,0306-4565,,"[""0306-4565""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,263,TISSUE & CELL,3.1,Q1,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,264,Egyptian Journal of Aquatic Research,3.1,Q1,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,265,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,3,Q1,2区,,0024-4082,1096-3642,"[""0024-4082"",""1096-3642""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,266,JOURNAL OF EXPERIMENTAL BIOLOGY,3,Q1,2区,,0022-0949,1477-9145,"[""0022-0949"",""1477-9145""]",The Company of Biologists,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,267,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,3,Q1,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,268,IBIS,2.9,Q1,3区,,0019-1019,1474-919X,"[""0019-1019"",""1474-919X""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,269,HISTOCHEMISTRY AND CELL BIOLOGY,2.9,Q1,4区,,0948-6143,1432-119X,"[""0948-6143"",""1432-119X""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,270,Frontiers in Zoology,2.8,Q1,2区,,1742-9994,1742-9994,"[""1742-9994""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,271,Zoological Letters,2.8,Q1,3区,,2056-306X,2056-306X,"[""2056-306X""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,272,MARINE BIOTECHNOLOGY,2.8,Q1,3区,,1436-2228,1436-2236,"[""1436-2228"",""1436-2236""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,273,Ornithological Applications,2.7,Q1,2区,,0010-5422,1938-5129,"[""0010-5422"",""1938-5129"",""2732-4621""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,274,FRESHWATER BIOLOGY,2.6,Q1,2区,,0046-5070,1365-2427,"[""0046-5070"",""1365-2427""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,275,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,2.5,Q1,4区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,276,INTEGRATIVE AND COMPARATIVE BIOLOGY,2.4,Q1,3区,,1540-7063,1557-7023,"[""1540-7063"",""1557-7023""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,277,JOURNAL OF INVERTEBRATE PATHOLOGY,2.4,Q1,2区,,0022-2011,1096-0805,"[""0022-2011"",""1096-0805""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,278,American Journal of Biological Anthropology,2.4,Q1,2区,,2692-7691,2692-7691,"[""2692-7691""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,279,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,2.4,Q1,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,280,ANIMAL BEHAVIOUR,2.3,Q1,2区,,0003-3472,1095-8282,"[""0003-3472"",""1095-8282""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,281,ANIMAL COGNITION,2.3,Q1,2区,,1435-9448,1435-9456,"[""1435-9448"",""1435-9456""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,282,REPRODUCTION FERTILITY AND DEVELOPMENT,2.3,Q1,4区,,1031-3613,1448-5990,"[""1031-3613"",""1448-5990""]",CSIRO Publishing,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,283,Avian Research,2.2,Q1,1区,,2053-7166,2053-7166,"[""2053-7166""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,284,INVERTEBRATE SYSTEMATICS,2.2,Q1,2区,,1445-5226,1447-2600,"[""1445-5226"",""1447-2600""]",CSIRO Publishing,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,285,BMC Zoology,2.2,Q1,3区,,,2056-3132,"[""2056-3132""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,286,Asian Herpetological Research,2.2,Q1,3区,,2095-0357,,"[""2095-0357""]",China Science Publishing & Media Ltd.,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,287,Current Zoology,2.1,Q1,3区,,1674-5507,2396-9814,"[""1674-5507"",""2396-9814""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,288,BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING,2.1,Q1,4区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,289,Zoologia,2.1,Q1,4区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,290,Neotropical Ichthyology,2.1,Q1,3区,,1679-6225,1679-6225,"[""1679-6225"",""1982-0224""]",SciELO,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,291,WILDLIFE BIOLOGY,2.1,Q1,3区,,0909-6396,1903-220X,"[""0909-6396"",""1903-220X""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,292,WILDLIFE MONOGRAPHS,2,Q1,2区,,0084-0173,1938-5455,"[""0084-0173"",""1938-5455""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,293,JOURNAL OF ZOOLOGY,2,Q1,3区,,0952-8369,1469-7998,"[""0952-8369"",""1469-7998""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,294,ZOOLOGICA SCRIPTA,2,Q1,2区,,0300-3256,1463-6409,"[""0300-3256"",""1463-6409""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,295,JOURNAL OF MAMMALIAN EVOLUTION,2,Q1,3区,,1064-7554,1573-7055,"[""1064-7554"",""1573-7055""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,296,Journal of Comparative Physiology B-Biochemical Systems and Environmental Physiology,2,Q1,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,297,JOURNAL OF NEMATOLOGY,2,Q1,4区,,0022-300X,0022-300X,"[""0022-300X"",""2640-396X""]",De Gruyter Poland Sp. z o.o.,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,298,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,2,Q1,2区,,0340-5443,1432-0762,"[""0340-5443"",""1432-0762""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,299,Integrative Organismal Biology,2,Q1,2区,,,2517-4843,"[""2517-4843""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,300,JOURNAL OF HELMINTHOLOGY,2,Q1,3区,,0022-149X,1475-2697,"[""0022-149X"",""1475-2697""]",Cambridge University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,301,JOURNAL OF AVIAN BIOLOGY,1.9,Q1,3区,,0908-8857,1600-048X,"[""0908-8857"",""1600-048X""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
biology,302,Ornithology,1.9,Q1,3区,,0004-8038,1938-4254,"[""0004-8038"",""1938-4254"",""2732-4613""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/WF9YQz6_lCBo4rw_3ZeHWw,pending_clarivate_verification
computer_science,1,IEEE Communications Surveys and Tutorials,50.6,Q1,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,2,Foundations and Trends in Machine Learning,36.6,Q1,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,3,PROCEEDINGS OF THE IEEE,30.9,Q1,1区,,0018-9219,1558-2256,"[""0018-9219"",""1558-2256""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,4,ACM COMPUTING SURVEYS,30.4,Q1,1区,,0360-0300,1557-7341,"[""0360-0300"",""1557-7341""]",Association for Computing Machinery,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,5,Nature Machine Intelligence,29.8,Q1,1区,,,2522-5839,"[""2522-5839""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,6,Science Robotics,25.5,Q1,1区,,,2470-9476,"[""2470-9476""]",American Association for the Advancement of Science (AAAS),resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,7,Cyborg and Bionic Systems,20.9,Q1,1区,,,2692-7632,"[""2692-7632""]",American Association for the Advancement of Science (AAAS),resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,8,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,20.4,Q1,1区,,0162-8828,2160-9292,"[""0162-8828"",""1939-3539"",""2160-9292""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,9,Nature Computational Science,20.3,Q1,1区,,,2662-8457,"[""2662-8457""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,10,ARTIFICIAL INTELLIGENCE REVIEW,18.8,Q1,1区,,0269-2821,1573-7462,"[""0269-2821"",""1573-7462""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,11,IEEE-CAA Journal of Automatica Sinica,18.3,Q1,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,12,Computer Science Review,17.5,Q1,1区,,1574-0137,,"[""1574-0137""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,13,Information Fusion,17.4,Q1,1区,,1566-2535,,"[""1566-2535""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,14,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,16.8,Q1,1区,,0733-8716,1558-0008,"[""0733-8716"",""1558-0008""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,15,IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,15.9,Q1,1区,,1089-778X,1089-778X,"[""1089-778X"",""1941-0026""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,16,IEEE TRANSACTIONS ON IMAGE PROCESSING,15.3,Q1,1区,,1057-7149,1941-0042,"[""1057-7149"",""1941-0042""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,17,Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,15,Q1,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,18,Foundations and Trends in Computer Graphics and Vision,14.7,Q1,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,19,Annual Review of Control Robotics and Autonomous Systems,14.6,Q1,1区,,2573-5144,2573-5144,"[""2573-5144""]",Annual Reviews,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,20,ANNUAL REVIEWS IN CONTROL,14.4,Q1,2区,,1367-5788,,"[""1367-5788""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,21,Journal of Statistical Software,14.3,Q1,2区,,,1548-7660,"[""1548-7660""]",Foundation for Open Access Statistic,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,22,COMPUTATIONAL LINGUISTICS,13.4,Q1,2区,,0891-2017,1530-9312,"[""0891-2017"",""1530-9312""]",MIT Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,23,IEEE WIRELESS COMMUNICATIONS,13.4,Q1,2区,,1536-1284,1558-0687,"[""1070-9916"",""1536-1284"",""1558-0687""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,24,ACM TRANSACTIONS ON GRAPHICS,13,Q1,1区,,0730-0301,1557-7368,"[""0730-0301"",""1557-7368""]",Association for Computing Machinery,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,25,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,12.3,Q1,1区,,0736-5845,,"[""0736-5845""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,26,Transactions of the Association for Computational Linguistics,11.7,Q1,2区,,,2307-387X,"[""2307-387X""]",MIT Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,27,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,11.6,Q1,1区,,1041-4347,1558-2191,"[""1041-4347"",""1558-2191"",""2326-3865""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,28,IEEE Transactions on Affective Computing,11.3,Q1,1区,,1949-3045,1949-3045,"[""1949-3045"",""2371-9850""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,29,IEEE Transactions on Cybernetics,11.3,Q1,1区,,2168-2267,2168-2275,"[""2168-2267"",""2168-2275""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,30,ACM TRANSACTIONS ON INFORMATION SYSTEMS,11.2,Q1,2区,,1046-8188,1558-2868,"[""1046-8188"",""1558-2868""]",Association for Computing Machinery,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,31,Journal of Industrial Information Integration,11.2,Q1,1区,,2452-414X,,"[""2452-414X""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,32,IEEE Transactions on Robotics,11.1,Q1,1区,,1552-3098,1941-0468,"[""1546-1904"",""1552-3098"",""1941-0468""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,33,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,10.8,Q1,1区,,1051-8215,1558-2205,"[""1051-8215"",""1558-2205""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,34,Journal of Big Data,10.8,Q1,2区,,2196-1115,2196-1115,"[""2196-1115""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,35,Patterns,10.8,Q1,2区,,2666-3899,,"[""2666-3899""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,36,ACM Transactions on Intelligent Systems and Technology,10.7,Q1,3区,,2157-6904,2157-6912,"[""2157-6904"",""2157-6912""]",Association for Computing Machinery,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,37,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,10.3,Q1,1区,,1536-1276,1558-2248,"[""1536-1276"",""1558-2248""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,38,INTERNATIONAL JOURNAL OF COMPUTER VISION,10.3,Q1,2区,,0920-5691,1573-1405,"[""0920-5691"",""1573-1405""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,39,IEEE TRANSACTIONS ON FUZZY SYSTEMS,10.2,Q1,1区,,1063-6706,1941-0034,"[""1063-6706"",""1941-0034""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,40,International Journal of Artificial Intelligence in Education,10.1,Q1,2区,,1560-4292,1560-4306,"[""1560-4292"",""1560-4306""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,41,COMPUTERS IN INDUSTRY,10,Q1,1区,,0166-3615,,"[""0166-3615""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,42,Machine Intelligence Research,10,Q1,2区,,2731-538X,2731-5398,"[""2731-538X"",""2731-5398""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,43,IEEE TRANSACTIONS ON MULTIMEDIA,9.9,Q1,1区,,1520-9210,1941-0077,"[""1520-9210"",""1941-0077""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,44,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,9.9,Q1,2区,,0098-3063,1558-4127,"[""0098-3063"",""1558-4127""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,45,IEEE Transactions on Industrial Informatics,9.8,Q1,1区,,1551-3203,1941-0050,"[""1551-3203"",""1941-0050""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,46,IEEE ROBOTICS & AUTOMATION MAGAZINE,9.8,Q1,3区,,1070-9932,1558-223X,"[""1070-9932"",""1558-223X""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,47,IEEE Transactions on Neural Networks and Learning Systems,9.7,Q1,1区,,2162-237X,2162-2388,"[""2162-237X"",""2162-2388""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,48,Swarm and Evolutionary Computation,9.6,Q1,2区,,2210-6502,,"[""2210-6502""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,49,ACM Transactions on Computer-Human Interaction,9.6,Q1,1区,,1073-0516,1557-7325,"[""1073-0516"",""1557-7325""]",Association for Computing Machinery,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,50,EXPERT SYSTEMS WITH APPLICATIONS,9.4,Q1,1区,,0957-4174,1873-6793,"[""0957-4174"",""1873-6793""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,51,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,9.1,Q1,2区,,1524-9050,1558-0016,"[""1524-9050"",""1558-0016""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,52,PATTERN RECOGNITION,9.1,Q1,1区,,0031-3203,,"[""0031-3203""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
computer_science,53,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,9,Q1,1区,,0952-1976,,"[""0952-1976""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/xzDW10m8GNqnEFDUPxwnUw,pending_clarivate_verification
